gene_symbol,ac_total,n_variants,ac_nmd_triggering,n_triggering,ac_nmd_evading,n_evading,ac_synonymous_nmd_triggering,ac_synonymous_nmd_evading,n_synonymous_variants_nmd_triggering,n_synonymous_variants_nmd_evading,log_odds_t1,se_log_or_t1,ci_lower_t1,ci_upper_t1,z_score_t1,p_value_t1,n_rare_t2,n_common_t2,af_split_t2,ac_rare_triggering_t2,ac_rare_evading_t2,ac_common_triggering_t2,ac_common_evading_t2,n_rare_triggering_t2,n_rare_evading_t2,n_common_triggering_t2,n_common_evading_t2,log_odds_t2,se_log_or_t2,ci_lower_t2,ci_upper_t2,z_score_t2,p_value_t2,p_value_combined,p_value_fdr_t1,p_value_fdr_t2,p_value_fdr_combined
RECQL4,32,14,29.0,11.0,3.0,3.0,392911.0,212121.0,968.0,414.0,1.51520212289301,0.5653493169543443,0.40713782297817525,2.623266422807845,2.6801166596534025,0.00735965062177821,7,7,6.56927e-06,7,0,22,3,7,0,4,3,-0.8472978603872034,1.5695515485297267,-3.9235623673845383,2.2289666466101314,-0.5398343629942626,0.5893112667821507,0.027933442798452585,0.0167350017323237,,0.0547925224123493
RGS9,26,10,15.0,7.0,11.0,3.0,7407.0,4774.0,228.0,188.0,-0.14071075550146617,0.38963713259800986,-0.904385502433023,0.6229639914300906,-0.36113281750956217,0.7180001614990303,5,5,6.57358e-06,3,2,12,9,3,2,4,1,-0.06203539091945243,0.9332617229957642,-1.8911947561409466,1.7671239743020417,-0.0664715903276513,0.9470023753059327,0.9422303758979235,0.7720664387203429,,0.9502153790834991
RNF168,17,10,0.0,0.0,17.0,10.0,3654.0,86339.0,107.0,207.0,-0.39302014737576485,1.4343737569306545,-3.2043410513292576,2.418300756577728,-0.27400121166241165,0.7840836905088552,5,5,6.57151e-06,0,5,0,12,0,5,0,5,-0.8209805520698303,2.064417153052692,-4.867163821119819,3.2252027169801583,-0.39768152035349597,0.6908649609747155,0.8737828746882566,0.8245003755866311,,0.898963937359388
ROBO4,102,15,28.0,14.0,74.0,1.0,189874.0,19540.0,622.0,53.0,-3.234769130888398,0.22037917435637452,-3.666704375569565,-2.802833886207231,-14.678197884784986,8.892245285734383e-49,8,7,6.57652e-06,8,0,20,74,8,0,6,1,-4.123587583297367,1.4764316324911066,-7.017340408615613,-1.2298347579791211,-2.7929417743101665,0.005223109258153842,5.4292615153915005e-49,3.341612175797026e-47,0.055215726443340614,2.0402593273629114e-47
RP1,65,23,0.0,0.0,65.0,23.0,193.0,264032.0,18.0,1066.0,2.3433526449411417,1.4214214440627326,-0.4425821922747293,5.129287482157013,1.648598066906412,0.09923000503190178,12,11,6.57272e-06,0,12,0,53,0,12,0,11,-1.4539530095937054,2.024522558230717,-5.421944309614805,2.5140382904273944,-0.718170812018194,0.4726519725420093,0.19040554155656436,0.15010640591690227,,0.27135167044559083
RP1L1,59,24,0.0,0.0,59.0,24.0,27748.0,1538099.0,31.0,2484.0,-0.764002435407626,1.4201561219901522,-3.5474572869323957,2.0194524161171437,-0.5379707368630586,0.5905972514305553,12,12,6.57194e-06,0,12,0,47,0,12,0,12,-1.33500106673234,2.0251055852915294,-5.304135078794644,2.6341329453299647,-0.6592254134443841,0.50975102995052,0.662463249549941,0.6682827852954303,,0.7402171520792767
RPE65,43,12,42.0,11.0,1.0,1.0,34838.0,401.0,224.0,74.0,-1.1192318748696035,0.832295285540377,-2.750500659031223,0.5120369092920158,-1.3447533517421402,0.17870489916514487,6,6,6.57419e-06,5,1,37,0,5,1,6,0,3.0182051294060495,1.6956271745733245,-0.30516306396507753,6.341573322777176,1.7799933703973156,0.07507704567472206,0.07125923957155311,0.24920956641389344,,0.12085296212372666
RPGRIP1,31,17,31.0,17.0,0.0,0.0,195830.0,40710.0,537.0,143.0,2.572371281665159,1.425403697866114,-0.22136862958263714,5.366111192912955,1.8046615744831456,0.07112765626484717,9,8,6.57177e-06,9,0,22,0,9,0,8,0,0.8622235106038793,2.0370831112988936,-3.1303860210567507,4.854833042264509,0.4232637862547025,0.6721028127710726,0.1931623776530353,0.11463915704988913,,0.27310482701835087
RPGRIP1L,50,23,50.0,23.0,0.0,0.0,63611.0,24382.0,564.0,144.0,3.656191907094686,1.4212173351206931,0.8706571160541352,6.441726698135238,2.5725776183163385,0.010094431817964216,12,11,6.5786e-06,12,0,38,0,12,0,11,0,1.1249295969854831,2.0263203167253754,-2.8465852449380478,5.096444438909014,0.5551588204985379,0.5787860327169985,0.035888203026266836,0.021902019261033846,,0.06725505763977564
RRP12,18,11,8.0,7.0,10.0,4.0,388066.0,183884.0,778.0,66.0,-0.9581779672365354,0.4614034775939771,-1.8625121656622643,-0.053843768810806436,-2.0766596130419863,0.03783298663950176,6,5,6.57177e-06,4,2,4,8,4,2,3,2,-1.2237754316221157,0.980862632211042,-3.146230864536915,0.6986800012926837,-1.247652210853934,0.21215844933470251,0.04675483990466058,0.06669815422371422,,0.08494390761304747
RSPH4A,24,11,16.0,8.0,8.0,3.0,137166.0,38027.0,74.0,284.0,-0.6195917167674221,0.42224010538832624,-1.4471671161569382,0.2079836826220941,-1.4673919148385852,0.14226947264493794,6,5,1.3147e-05,4,3,12,5,4,2,4,1,0.569666123788924,0.8773566491197805,-1.1499213100825911,2.289253557660439,0.6492982350569166,0.5161456263355073,0.2651913813386522,0.20397671379213997,,0.352600831053627
RTTN,33,20,24.0,17.0,9.0,3.0,305920.0,913.0,1127.0,47.0,-4.866415848495816,0.38363712541713363,-5.618330797445873,-4.114500899545758,-12.68494503289925,7.166410976586417e-37,10,10,6.57626e-06,8,2,16,7,8,2,9,1,-0.4353180712578456,0.8435558385565969,-2.08865713377726,1.2180209912615685,-0.5160512812082667,0.6058185933238933,3.678479001229211e-35,2.1320072655344593e-35,0.7414300202874187,1.0943475028656902e-33
RYR1,54,22,54.0,22.0,0.0,0.0,1166754.0,31888.0,2816.0,472.0,1.09161208376638,1.420697307732717,-1.6929034723227634,3.8761276398555236,0.7683635900658373,0.44227120527465047,11,11,6.57229e-06,11,0,43,0,11,0,11,0,1.330413902725434,2.027299935255328,-2.643020956235392,5.30384876168626,0.656249171417191,0.5116638157343765,0.5625490911212989,0.527181369893323,,0.6587377614169106
SACS,44,26,0.0,0.0,44.0,26.0,277.0,430250.0,82.0,2120.0,2.8576655732695304,1.4234036103450634,0.06784576152892141,5.647485385010139,2.0076284424884743,0.04468278980041467,13,13,6.57851e-06,0,13,0,31,0,13,0,13,-0.8472978603872037,2.026282336156565,-4.8187382617637535,3.1241425409893466,-0.41815389951745374,0.6758345990932637,0.13589099707089627,0.07560073914098596,,0.20556392353521175
SAMHD1,19,16,17.0,14.0,2.0,2.0,921.0,752.0,211.0,62.0,1.7433083685684658,0.6779062973539436,0.41463644086183593,3.071980296275096,2.5716066886722873,0.010122782011402197,8,8,6.57255e-06,6,2,11,0,6,2,8,0,2.179982770901713,1.6250546684912741,-1.0050658522498614,5.365031394053288,1.3414827286553028,0.17976377359351792,0.013300399371513626,0.021902019261033846,,0.028777227731093123
SARDH,141,16,141.0,16.0,0.0,0.0,428527.0,39500.0,618.0,81.0,3.2614053143565993,1.416719727933846,0.4846856714188772,6.038124957294322,2.3020822326749526,0.02133053519061956,8,8,6.58051e-06,8,0,133,0,8,0,8,0,2.7540353143440335,2.0310434991717066,-1.2267367950667185,6.734807423754786,1.3559706207509465,0.17510851592730714,0.024614563101318477,0.0412737184989224,,0.04950647339251096
SCAPER,26,18,25.0,17.0,1.0,1.0,64829.0,1563.0,565.0,35.0,-0.8916205047063981,0.8405577723629113,-2.5390834654629213,0.7558424560501253,-1.0607486290917794,0.28880415368856327,9,9,6.57722e-06,8,1,17,0,8,1,9,0,1.8207470061013074,1.685662060625751,-1.4830899228307377,5.124583935033352,1.0801376198888941,0.2800809016322233,0.28429755546687935,0.36888401741258353,,0.3731405415502791
SCN10A,50,22,23.0,15.0,27.0,7.0,315930.0,380840.0,822.0,405.0,0.02967281609309147,0.28093169788628625,-0.5209431938797168,0.5802888260658997,0.10562288384097633,0.9158815676319664,11,11,6.5716e-06,8,3,15,24,8,3,7,4,-1.3451362886263831,0.7132277336872743,-2.743036959428566,0.052764382175799485,-1.8859842727542881,0.059297074031124004,0.21251494737524163,0.9302125736688819,,0.2963953265052503
SCN11A,70,11,13.0,6.0,57.0,5.0,121858.0,70362.0,590.0,315.0,-1.9982953471060787,0.30246949726696837,-2.5911246681712727,-1.4054660260408844,-6.606601211567212,3.932434566022896e-11,6,5,6.57358e-06,4,2,9,55,4,2,2,3,-2.3528778870480127,0.8634253865476605,-4.045160548019002,-0.6605952260770236,-2.7250506224467324,0.006429162883080085,7.586217951645171e-12,2.8650594695309673e-10,0.0611168542264231,6.018399574971836e-11
SCNN1B,12,12,8.0,8.0,4.0,4.0,126726.0,3659.0,256.0,134.0,-2.9087159281633914,0.5832241708208216,-4.0518142978854375,-1.765617558441345,-4.987303465269118,6.122785275364044e-07,6,6,6.56883e-06,5,1,3,3,5,1,3,3,-1.2992829841302609,1.191601200030203,-3.6347784201241673,1.0362124518636457,-1.0903673008195431,0.2755513798774384,2.7998221103933293e-06,3.052696490907088e-06,0.4687540715156423,1.3151795965926559e-05
SDCCAG8,20,10,20.0,10.0,0.0,0.0,110606.0,132.0,329.0,37.0,-3.0135794245564593,1.4339932700944495,-5.824154588014398,-0.2030042610985201,-2.1015296845556124,0.035594495021172415,5,5,6.57592e-06,5,0,15,0,5,0,5,0,1.0360919316867758,2.0606635608100707,-3.0027344317550266,5.074918295128578,0.5027952895325989,0.615108205783007,0.10556463554194118,0.06337772928956883,,0.16899809367028248
SEC23B,45,14,45.0,14.0,0.0,0.0,53859.0,787.0,360.0,60.0,0.28558879422128314,1.4224157022736053,-2.5022947532792315,3.0734723417217977,0.20077730705924773,0.8408727079416567,7,7,1.3137e-05,8,0,37,0,7,0,7,0,1.4842747694800944,2.0357587591584116,-2.505739079682342,5.474288618642531,0.7291015022299094,0.46593957577473333,0.7589142112401961,0.8717778295186265,,0.819765123790469
SECISBP2,28,15,28.0,15.0,0.0,0.0,12989.0,185.0,413.0,60.0,-0.20579046789476596,1.428480150416898,-3.005560115342245,2.593979179552713,-0.14406253235979974,0.8854510908788447,8,7,6.57134e-06,8,0,20,0,8,0,7,0,0.8803587226480917,2.0411828792708424,-3.120286206582529,4.8810036518787125,0.43129830824496046,0.6662514802979349,0.9012680154206638,0.9018717245185379,,0.919094514996248
SEPSECS,40,10,11.0,5.0,29.0,5.0,1121.0,13226.0,156.0,111.0,1.525512089908025,0.34903022156639124,0.8414254261218629,2.2095987536941872,4.370716332418933,1.2383959135647564e-05,5,5,6.58189e-06,3,2,8,27,3,2,2,3,-1.510592077797468,0.9163650914899866,-3.3066346538075932,0.28545049821265733,-1.6484609593118429,0.09925811571963253,1.7957678483642015e-05,5.005679069608747e-05,0.2745831986262732,7.310790119396798e-05
SETX,13,10,0.0,0.0,13.0,10.0,216217.0,464917.0,461.0,998.0,-2.530261741012609,1.440166952115574,-5.352937098883954,0.2924136168587368,-1.7569225132514736,0.07893101768232355,5,5,6.57229e-06,0,5,0,8,0,5,0,5,-0.4353180712578455,2.0735151893925714,-4.499333163864034,3.6286970213483434,-0.20994207010625773,0.8337128866511104,0.24486651227888942,0.1249595268850976,,0.332385341762599
SGSM3,20,10,20.0,10.0,0.0,0.0,4307.0,1347.0,493.0,50.0,2.551465401085375,1.431696460865163,-0.25460809900380355,5.357538901174554,1.7821273369241581,0.07472846879281826,5,5,6.57722e-06,5,0,15,0,5,0,5,0,1.0360919316867758,2.0606635608100707,-3.0027344317550266,5.074918295128578,0.5027952895325989,0.615108205783007,0.1875348267694106,0.11990140835521852,,0.2683364054375936
SHOC1,34,19,16.0,9.0,18.0,10.0,405938.0,396966.0,430.0,254.0,-0.13676012721781916,0.3386223518784804,-0.8004477412598898,0.5269274868242515,-0.4038721202518183,0.6863067588572833,10,9,1.31373e-05,5,6,11,12,5,5,4,5,0.08367247572411507,0.7089575850524953,-1.3058588575452679,1.4732038089934978,0.11802183584497439,0.9060503562961094,0.9172535835024651,0.7492706816882267,,0.9289632037173902
SI,93,37,88.0,34.0,5.0,3.0,447798.0,47849.0,1019.0,55.0,0.5419717738496796,0.43947781383554796,-0.31938891327239305,1.4033324609717523,1.2332175977658903,0.2174945915320965,19,18,6.59474e-06,17,2,71,3,17,2,17,1,1.0710243321492805,0.8699673309056822,-0.6340803041522962,2.776128968450857,1.2311086797182225,0.21828221966388073,0.19215814848627114,0.2902638100073213,,0.27276524457096935
SIAE,24,12,22.0,10.0,2.0,2.0,49168.0,24157.0,225.0,96.0,1.4865662936753727,0.6667129649864489,0.17983289427601878,2.7932996930747267,2.2296945938430754,0.025767725038215127,6,6,6.57151e-06,5,1,17,1,5,1,5,1,1.157452788691043,1.2539116285824818,-1.3001688431265863,3.6150744205086722,0.9230736539221004,0.35596882326981605,0.052205731913165576,0.04816271119708272,,0.0927236133980105
SLC10A2,30,10,29.0,9.0,1.0,1.0,149641.0,6979.0,196.0,81.0,-0.08633999727915764,0.837087170567442,-1.727000703511881,1.5543207089535658,-0.10314337659795904,0.917849179038587,5,5,6.57644e-06,4,1,25,0,4,1,5,0,2.833213344056216,1.7111705277859943,-0.5206192618107286,6.187045949923161,1.6557165390885864,0.09777923634694877,0.30610455454644936,0.9308868094226579,,0.3952236020726308
SLC11A1,30,18,29.0,17.0,1.0,1.0,207328.0,13561.0,328.0,68.0,0.2518555591987681,0.8370445228127271,-1.3887215589706927,1.892432677368229,0.30088669399861306,0.7635008970856355,9,9,6.57108e-06,8,1,21,0,8,1,9,0,2.0265990603054562,1.6825056770772493,-1.2710514705501308,5.324249591161044,1.204512464900532,0.22839156719823395,0.4789329389478545,0.8076142822505834,,0.5795900312013018
SLC12A1,65,13,65.0,13.0,0.0,0.0,213841.0,2263.0,474.0,102.0,0.3268745246986189,1.4197583053518763,-2.4558006205426794,3.109549669939917,0.23023251455296506,0.8179110974480287,7,6,6.57557e-06,7,0,58,0,7,0,6,0,2.0541237336955462,2.0372597650833213,-1.9388320330202946,6.047079500411387,1.0082777704155637,0.3133211316570642,0.6051860872110899,0.8512952238744788,,0.6973998176751401
SLC17A3,54,12,54.0,12.0,0.0,0.0,51316.0,99184.0,216.0,66.0,5.350317296422272,1.4206963760717446,2.5658035663550804,8.134831026489463,3.765982222898331,0.00016589559625361728,6,6,6.57436e-06,6,0,48,0,6,0,6,0,2.009761621041846,2.043150682291246,-1.994740131237434,6.014263373321127,0.9836580524682808,0.3252836712659487,0.0005842701011981105,0.0005694685371398209,0.5218167266463919,0.0018540837878020038
SLC24A5,25,10,14.0,6.0,11.0,4.0,46572.0,570.0,182.0,95.0,-4.170450733804409,0.39711000901233606,-4.948772049368964,-3.392129418239854,-10.502003573712129,8.45658578956123e-26,5,5,6.57618e-06,4,1,10,10,4,1,2,3,-1.0986122886681096,1.0389249632986395,-3.1348677993730405,0.9376432220368214,-1.0574510455307184,0.29030578553712394,1.472238564728251e-24,1.6772228482629775e-24,0.4800587291563614,2.6279458380399277e-23
SLC25A13,20,11,15.0,9.0,5.0,2.0,58056.0,5519.0,300.0,65.0,-1.317037466149964,0.496520605092838,-2.2901999697139614,-0.3438749625859665,-2.652533354388602,0.007989023424118072,6,5,6.5741e-06,5,1,10,4,5,1,4,1,-0.4519851237430573,1.0797894081464061,-2.568333474597834,1.6643632271117195,-0.4185863653904019,0.6755184558937866,0.033578263783847165,0.017881387852101267,,0.06342560936948909
SLC25A24,47,11,35.0,8.0,12.0,3.0,40810.0,8480.0,161.0,82.0,-0.527365938738833,0.3291070269046166,-1.1724038585309362,0.11767198105327015,-1.6024147028974765,0.10906393567478186,6,5,1.31498e-05,4,3,31,9,4,2,4,1,0.947381318944186,0.8030851122871576,-0.6266365776589482,2.52139921554732,1.1796773523121078,0.23812856479093647,0.12078614159136411,0.162232604316238,,0.1881435789792719
SLC26A8,65,13,59.0,7.0,6.0,6.0,147414.0,6047.0,369.0,115.0,-0.9794292475424884,0.41330983258835036,-1.7895016338719343,-0.1693568612130425,-2.3697216236275302,0.01780148268647899,7,6,6.57324e-06,3,4,56,2,3,4,4,2,3.3692643345591464,0.9620995909887685,1.4835837866804433,5.254944882437849,3.50199123470834,0.00046179481082871755,0.0001044748935540311,0.03520847268184487,,0.0003786551979572498
SLC34A3,20,11,7.0,5.0,13.0,6.0,91184.0,143103.0,407.0,200.0,-0.1371034467138852,0.4554397458861496,-1.0297489457788127,0.7555420523510423,-0.3010353135673806,0.7633875664308104,6,5,1.31423e-05,3,4,4,9,3,3,2,3,-0.495899973549315,0.9140141618451363,-2.287334812125346,1.2955348650267162,-0.5425517396231948,0.587438474697606,0.8080826726439655,0.8076142822505834,,0.8535074382659635
SLC38A8,13,10,11.0,9.0,2.0,1.0,109326.0,2820.0,453.0,109.0,-2.1313683400698853,0.6980832441180629,-3.499586356752171,-0.7631503233875996,-3.0531721797199003,0.002264359752559018,5,5,6.57272e-06,5,0,6,2,5,0,4,1,-1.442383827770934,1.653984381928782,-4.684133647343089,1.7993659918012201,-0.8720661715613713,0.3831722795105923,0.006984270137110894,0.005879101321189595,0.5846339934800789,0.01640384499308282
SLC3A1,43,12,37.0,8.0,6.0,4.0,3511.0,198228.0,302.0,261.0,5.785915865163662,0.42520894132267856,4.952521654266807,6.619310076060517,13.60723000594877,3.627331618538927e-42,6,6,6.57479e-06,4,2,33,4,4,2,4,2,1.4196813771526275,0.9350375343873106,-0.4129585144396337,3.252321268744889,1.518314853620163,0.12893504493126987,4.605275985984665e-41,1.1772339889258154e-40,0.31282601065291704,1.4946213881786596e-39
SLC5A2,35,11,27.0,8.0,8.0,3.0,3608.0,5852.0,392.0,107.0,1.6576965880289922,0.3930123227030633,0.8874065900505548,2.42798658600743,4.21792522083703,2.465605545536204e-05,6,5,6.56944e-06,5,1,22,7,5,1,3,2,-0.2006706954621511,1.0130462113164562,-2.186204784317158,1.784863393392856,-0.19808641819150483,0.8429774509994415,0.0002448684799041251,9.726200881286461e-05,0.8922012026631221,0.0008405581473631986
SLC6A19,66,13,64.0,11.0,2.0,2.0,234938.0,3410.0,406.0,93.0,-0.9820903777263128,0.6448266003671385,-2.2459272907193064,0.28174653526668103,-1.5230301869791814,0.1277511532798614,7,6,6.57168e-06,5,2,59,0,5,2,6,0,3.9906661327472595,1.6120250942548189,0.8311550058330286,7.15017725966149,2.4755608004923775,0.013302710931704346,0.012537523384253754,0.18571872686333865,,0.02762898671715179
SLCO1B1,209,16,177.0,11.0,32.0,5.0,290848.0,8389.0,338.0,76.0,-1.8480910695185013,0.19111689725679482,-2.222673304978861,-1.4735088340581417,-9.669951197644801,4.0457095833623836e-22,8,8,6.57999e-06,7,1,170,31,7,1,4,4,0.07930983845788386,0.9152109780729949,-1.7144707168208633,1.873090393736631,0.08665743785643086,0.9309438087625498,1.8956220829475146e-20,6.1460354096186e-21,0.9502047151507406,2.5537248438198595e-19
SLCO1B3,24,12,22.0,10.0,2.0,2.0,354567.0,117277.0,361.0,92.0,1.0908687618663748,0.6666751769540099,-0.2157905743503521,2.397528098083102,1.6362822549513159,0.10178052818588393,6,6,6.57808e-06,5,1,17,1,5,1,5,1,1.157452788691043,1.2539116285824818,-1.3001688431265863,3.6150744205086722,0.9230736539221004,0.35596882326981605,0.15643865486886543,0.15267079227882588,,0.23077933796770644
SMAD6,19,15,0.0,0.0,19.0,15.0,158.0,11390.0,35.0,484.0,0.6112187141870278,1.4344612201121587,-2.200273614452186,3.4227110428262417,0.4260963667872718,0.6700376275149903,8,7,6.61857e-06,0,8,0,11,0,8,0,7,-0.3022808718729337,2.050513004241295,-4.321212510016899,3.716650766271032,-0.147417193281727,0.882802735505706,0.9020986641995209,0.7378979256793908,,0.919094514996248
SMC5,17,11,16.0,10.0,1.0,1.0,197710.0,203.0,423.0,61.0,-4.48099784084126,0.8556820613329732,-6.158103863270881,-2.803891818411639,-5.236755616754201,1.634238512817324e-07,6,5,6.57973e-06,5,1,11,0,5,1,5,0,1.836211231798889,1.713312980813482,-1.5218205048405,5.194242968438278,1.0717313487737978,0.28384071602602534,8.296782256573612e-07,8.839744682966434e-07,0.47277960554482457,4.171762345910957e-06
SMG9,15,10,14.0,9.0,1.0,1.0,5800.0,166.0,234.0,45.0,-1.2820205489765986,0.8612842671529409,-2.970106693047337,0.40606559509413986,-1.4884987429463241,0.13661941341660389,5,5,6.57825e-06,4,1,10,0,4,1,5,0,1.9459101490553135,1.7274625854492434,-1.439854303065649,5.331674601176276,1.1264557423391377,0.25997266373944505,0.154064691519355,0.19677715772141852,,0.22869478117426087
SMO,15,10,5.0,5.0,10.0,5.0,136994.0,23366.0,291.0,142.0,-2.415264571282524,0.5264089407773733,-3.4470071363460537,-1.3835220062189941,-4.588190633152596,4.471042681099702e-06,5,5,6.56987e-06,3,2,2,8,3,2,2,3,-1.5602476682433286,1.0969782789726583,-3.710285586852471,0.5897902503658137,-1.4223140951382658,0.1549350888419224,1.0517338137911913e-05,1.946539313600724e-05,0.34224467385976887,4.417282017923004e-05
SMPD4,14,10,12.0,8.0,2.0,2.0,66185.0,2305.0,395.0,133.0,-1.7477259206203284,0.6931441801249005,-3.1062635497586775,-0.3891882914819793,-2.5214464331293938,0.011687346857698656,5,5,6.57117e-06,3,2,9,0,3,2,5,0,2.6079667425452273,1.6706218733181433,-0.6663919609431703,5.882325446033625,1.5610754199963606,0.11850595686119643,0.010501279473717352,0.02447145353782065,,0.023652724114303438
