section,bin_center,histogram_density,x,total_density,component,mean,std,weight,threshold,value
HISTOGRAM_DATA,,,,,,,,,,
,,,0.6516267558438096,0.9896631943377453,,,,,,
,,,0.6636934250443427,1.0162683647555792,,,,,,
,,,0.6757600942448756,1.0392087554465295,,,,,,
,,,0.6878267634454087,1.058089053592096,,,,,,
,,,0.6998934326459416,1.0725698097435286,,,,,,
,,,0.7119601018464745,1.0823753783302916,,,,,,
,,,0.7240267710470076,1.087300389693086,,,,,,
,,,0.7360934402475405,1.0872145402231932,,,,,,
,,,0.7481601094480737,1.082065542351763,,,,,,
,,,0.7602267786486065,1.0718801381934007,,,,,,
,,,0.7722934478491397,1.0567631469212662,,,,,,
,,,0.7843601170496726,1.0368945835210939,,,,,,
,,,0.7964267862502057,1.0125249524529365,,,,,,
,,,0.8084934554507386,0.9839688810462943,,,,,,
,,,0.8205601246512717,0.9515973115166287,,,,,,
,,,0.8326267938518046,0.9158285150554217,,,,,,
,,,0.8446934630523377,0.8771182247500264,,,,,,
,,,0.8567601322528706,0.8359492049581482,,,,,,
,,,0.8688268014534035,0.7928205826541685,,,,,,
,,,0.8808934706539366,0.7482372612850238,,,,,,
,,,0.8929601398544695,0.7026997205435507,,,,,,
,,,0.9050268090550027,0.6566944774638626,,,,,,
,,,0.9170934782555356,0.6106854471065575,,,,,,
,,,0.9291601474560687,0.5651063969202358,,,,,,
,,,0.9412268166566016,0.520354639949882,,,,,,
,,,0.9532934858571347,0.4767860608079853,,,,,,
,,,0.9653601550576676,0.4347115170829841,,,,,,
,,,0.9774268242582007,0.394394609818932,,,,,,
,,,0.9894934934587336,0.35605077178154537,,,,,,
,,,1.0015601626592665,0.31984758300368876,,,,,,
,,,1.0136268318597996,0.28590619075331897,,,,,,
,,,1.0256935010603327,0.25430368633763073,,,,,,
,,,1.0377601702608654,0.225076274370749,,,,,,
,,,1.0498268394613985,0.19822306120792643,,,,,,
,,,1.0618935086619317,0.17371028774702518,,,,,,
,,,1.0739601778624648,0.1514758369788786,,,,,,
,,,1.0860268470629975,0.13143385756374834,,,,,,
,,,1.0980935162635306,0.11347936019897438,,,,,,
,,,1.1101601854640637,0.097492662421761,,,,,,
,,,1.1222268546645968,0.083343578550908,,,,,,
,,,1.1342935238651295,0.0708952735564184,,,,,,
,,,1.1463601930656626,0.06000772170559499,,,,,,
,,,1.1584268622661957,0.05054073196221014,,,,,,
,,,1.1704935314667284,0.042356521575057475,,,,,,
,,,1.1825602006672615,0.035321836529856446,,,,,,
,,,1.1946268698677946,0.02930963218373584,,,,,,
,,,1.2066935390683278,0.02420033925847309,,,,,,
,,,1.2187602082688604,0.019882749398469544,,,,,,
,,,1.2308268774693936,0.016254560797231973,,,,,,
,,,1.2428935466699267,0.013222628164493757,,,,,,
,,,1.2549602158704598,0.010702962826943318,,,,,,
,,,1.2670268850709925,0.008620528362640646,,,,,,
,,,1.2790935542715256,0.006908875222648783,,,,,,
,,,1.2911602234720587,0.005509654657167124,,,,,,
,,,1.3032268926725918,0.004372048286811717,,,,,,
,,,1.3152935618731245,0.00345214516297351,,,,,,
,,,1.3273602310736576,0.0027122934256467728,,,,,,
,,,1.3394269002741908,0.0021204489289423476,,,,,,
,,,1.3514935694747234,0.0016495386523079222,,,,,,
,,,1.3635602386752566,0.0012768524909090825,,,,,,
,,,1.3756269078757897,0.000983473219232344,,,,,,
,,,1.3876935770763228,0.0007537511058555232,,,,,,
,,,1.3997602462768557,0.0005748268488398552,,,,,,
GMM_COMPONENTS,,,,,,,,,,
,,,,,NMD-evading,-0.4974449424341441,0.15705864690313365,0.31445921296295504,,
,,,,,Intermediate,0.14531664450115644,0.24285173273307456,0.2272929761456691,,
,,,,,NMD-triggering,0.7354699718093426,0.17119819142393553,0.45824781089137584,,
THRESHOLDS,,,,,,,,,,
,,,,,,,,,evading/intermediate,-0.20122616899421958
,,,,,,,,,intermediate/triggering,0.4204761356543743
